product_id,sku,name,category,description,currency,unit_price,stock_availability,unit_of_measure,status,created_at,updated_at
SWP-60336866,SW-SAR-WITH-TROLLEY-SYSTEM-60864-989,LUNO SYSTEMS 9.0L 300Bar Composite Cylinder,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-9-0l-300bar-composite-cylinder/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,95.46,175,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-90953617,SW-SAR-WITH-TROLLEY-SYSTEM-60861-762,LUNO SYSTEMS Aircom In-Airlines Communication Cable Hose – 50 meters,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-aircom-in-airlines-communication-cable-hose-50-meters/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,215.51,85,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-66274841,SW-SAR-WITH-TROLLEY-SYSTEM-60858-864,"LUNO SYSTEMS Airstar Composite Cylinder, 2L",Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-airstar-composite-cylinder-2l/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,365.33,118,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-46896449,SW-SAR-WITH-TROLLEY-SYSTEM-60860-949,LUNO SYSTEMS Airstar Lite Apparatus For Firefly,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-airstar-lite-apparatus-for-firefly/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,331.94,197,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-39257469,SW-SAR-WITH-TROLLEY-SYSTEM-60855-315,LUNO SYSTEMS Airstar Lite Harness,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-airstar-lite-harness/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,375.72,393,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-76626025,SW-SAR-WITH-TROLLEY-SYSTEM-60856-472,LUNO SYSTEMS Airstar Pro Harness,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-airstar-pro-harness/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,181.81,8,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-13086120,SW-SAR-WITH-TROLLEY-SYSTEM-60854-166,LUNO SYSTEMS Airtrack Portable Air Quality Monitoring System,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-airtrack-portable-air-quality-monitoring-system/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,184.92,455,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-86473329,SW-SAR-WITH-TROLLEY-SYSTEM-60863-475,"LUNO SYSTEMS ATS 1 Trolley (No Cylinder , No Hose)",Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-ats-1-trolley-no-cylinder-no-hose/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,425.97,318,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-33100629,SW-SAR-WITH-TROLLEY-SYSTEM-60866-998,LUNO SYSTEMS Cay Socket & Plug CEJN (YPIECE),Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-cay-socket-plug-cejn-ypiece/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,190.70,244,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-73262302,SW-SAR-WITH-TROLLEY-SYSTEM-60859-730,LUNO SYSTEMS Firefly Helmet Including Comms,Sar With Trolley System,Safetyware catalog item from category 'Sar With Trolley System'. Source: https://safetyware.com/product/luno-systems-firefly-helmet-including-comms/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,73.57,369,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-33213938,SW-SUPPORT-BELTS-13608-763,SAFETYWARE Standard Back Support Belt,Support Belts,Safetyware catalog item from category 'Support Belts'. Source: https://safetyware.com/product/safetyware-standard-back-support-belt/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,269.51,169,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-69791968,SW-SUPPORT-BELTS-13630-971,SAFETYWARE Premium Back Support Belt with Reflective,Support Belts,Safetyware catalog item from category 'Support Belts'. Source: https://safetyware.com/product/safetyware-premium-back-support-belt/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,416.61,15,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-63878485,SW-SUPPORT-BELTS-13765-538,PORTWEST PW82 Back Posture Correction Belt,Support Belts,Safetyware catalog item from category 'Support Belts'. Source: https://safetyware.com/product/portwest-pw82-back-posture-correction-belt/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,201.30,270,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-55492627,SW-TEMPORARY-HORIZONTAL-ANC-7433-889,KSTRONG 2 Man Temporary Horizontal Rope Anchorage Line,Temporary Horizontal Anchorage Line,Safetyware catalog item from category 'Temporary Horizontal Anchorage Line'. Source: https://safetyware.com/product/kstrong-2-man-temporary-horizontal-rope-anchorage-line/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,174.12,466,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-54866521,SW-TEMPORARY-HORIZONTAL-ANC-7427-668,KSTRONG 4 Man Temporary Horizontal Rope Anchorage Line,Temporary Horizontal Anchorage Line,Safetyware catalog item from category 'Temporary Horizontal Anchorage Line'. Source: https://safetyware.com/product/kstrong-4-man-temporary-horizontal-rope-anchorage-line/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,421.04,254,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-56608418,SW-TEMPORARY-HORIZONTAL-ANC-7439-558,KSTRONG Handy Line Temporary Horizontal Lifeline,Temporary Horizontal Anchorage Line,Safetyware catalog item from category 'Temporary Horizontal Anchorage Line'. Source: https://safetyware.com/product/kstrong-handy-line-temporary-horizontal-lifeline/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,266.02,24,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-94434713,SW-TEMPORARY-HORIZONTAL-ANC-7421-687,KSTRONG Temporary Horizontal Webbing Anchorage Line,Temporary Horizontal Anchorage Line,Safetyware catalog item from category 'Temporary Horizontal Anchorage Line'. Source: https://safetyware.com/product/kstrong-temporary-horizontal-webbing-anchorage-line/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,375.52,348,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58844873,SW-TRAFFIC-BARRIERS-49026-279,SAFETYWARE Yellow Plastic Chain,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-yellow-plastic-chain/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,226.41,62,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-99116547,SW-TRAFFIC-BARRIERS-49827-531,PROGUARD Non-Printed Barrier Tapes,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/proguard-non-printed-barrier-tapes/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,199.88,397,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-36374144,SW-TRAFFIC-BARRIERS-49782-795,PROGUARD Printed Barrier Tape,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/proguard-printed-barrier-tape/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,92.74,367,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-81751382,SW-TRAFFIC-BARRIERS-49803-156,SAFETYWARE Printed Barrier Tapes,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/printed-barrier-tapes/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,347.71,189,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-38620234,SW-TRAFFIC-BARRIERS-49064-932,SAFETYWARE Plastic Expandable Barrier,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-plastic-expandable-barrier-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,417.94,399,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-48121662,SW-TRAFFIC-BARRIERS-49330-298,SAFETYWARE Red Plastic Expandable Barrier,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-plastic-expandable-barrier-copy/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,121.67,57,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-32842087,SW-TRAFFIC-BARRIERS-49331-501,SAFETYWARE Metal Expendable Barrier,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-metal-expendable-barrier/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,344.92,34,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-88821693,SW-TRAFFIC-BARRIERS-32156-648,SAFETYWARE Plastic Chain,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-plastic-chain/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,331.91,303,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-14645139,SW-TRAFFIC-BARRIERS-49518-107,SAFETYWARE 2.4 Meters Retractable Connecting Rod,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-retractable-connecting-rod-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,537.84,91,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-98701751,SW-TRAFFIC-BARRIERS-49056-382,SAFETYWARE 3 Meters Retractable Connecting Rod,Traffic Barriers,Safetyware catalog item from category 'Traffic Barriers'. Source: https://safetyware.com/product/safetyware-retractable-connecting-rod/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,564.77,319,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-55769574,SW-TRAFFIC-CONES-30993-815,SAFETYWARE 18” PE with Rubber Base Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-18-pe-with-rubber-base-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,308.09,489,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-12272886,SW-TRAFFIC-CONES-31011-554,SAFETYWARE 18” PE with Fluorescent tape Sand Base Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-18-pe-with-fluorescent-tape-sand-base-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,85.51,301,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-60475637,SW-TRAFFIC-CONES-31020-778,SAFETYWARE 18” Soft PVC Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-18-soft-pvc-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,415.20,216,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-11073990,SW-TRAFFIC-CONES-32135-964,SAFETYWARE 18″ Retractable Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-18-retractable-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,455.42,200,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-60293734,SW-TRAFFIC-CONES-49127-739,SAFETYWARE 28” Soft PVC Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-soft-pvc-traffic-cone-28/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,222.69,390,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-68227812,SW-TRAFFIC-CONES-49250-135,SAFETYWARE 28″ Retractable Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-28-retractable-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,89.60,120,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-78615535,SW-TRAFFIC-CONES-49205-230,SAFETYWARE 30” PE with Rubber Base Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-30-pe-with-rubber-base-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,453.05,213,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-18988538,SW-TRAFFIC-CONES-49133-754,SAFETYWARE 30” PE with Sand Base Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-pe-with-sand-base-traffic-cone-30/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,568.65,91,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-82441136,SW-TRAFFIC-CONES-49207-760,SAFETYWARE 35” Soft PVC Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-soft-pvc-traffic-cone-35/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,306.26,227,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-53701121,SW-TRAFFIC-CONES-49208-518,SAFETYWARE 39” PE with Rubber Base Traffic Cone,Traffic Cones,Safetyware catalog item from category 'Traffic Cones'. Source: https://safetyware.com/product/safetyware-39-pe-with-rubber-base-traffic-cone/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,145.01,366,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-35922193,SW-TRAINING-ROOM-RENTAL-21869-526,Safetyware Academy Training Room Rental – Package A (Hourly Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/training-room-rental-package-a/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1837.10,150,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-51742876,SW-TRAINING-ROOM-RENTAL-34930-596,Safetyware Academy Training Room Rental – Package B (Half Day Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/training-room-rental-package-b/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,897.30,149,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-60314532,SW-TRAINING-ROOM-RENTAL-34937-671,Safetyware Academy Training Room Rental – Package C (Full Day Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/safetyware-academy-training-room-rental-package-c-full-day-rate/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,941.78,240,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58390231,SW-TRAINING-ROOM-RENTAL-34945-468,Safetyware Academy Training Room Rental – Package D (Hourly Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/safetyware-academy-training-room-rental-package-d-hourly-rate/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2204.73,486,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-56952459,SW-TRAINING-ROOM-RENTAL-34951-657,Safetyware Academy Training Room Rental – Package E (Half Day Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/safetyware-academy-training-room-rental-package-e-half-day-rate-copy/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1101.19,238,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-68777145,SW-TRAINING-ROOM-RENTAL-34974-692,Safetyware Academy Training Room Rental – Package F (Full Day Rate),Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/safetyware-academy-training-room-rental-package-f-full-day-rate/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1665.05,291,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-35175708,SW-TRAINING-ROOM-RENTAL-35833-254,Training Meals Package,Training Room Rental,Safetyware catalog item from category 'Training Room Rental'. Source: https://safetyware.com/product/training-meals-package/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1699.97,478,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-84995150,SW-VALVE-LOCKOUTS-27709-690,SAFETYWARE Adjustable Ball Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-adjustable-ball-valve-lockout/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,60.47,381,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-96118854,SW-VALVE-LOCKOUTS-27727-928,SAFETYWARE Butterfly Valve,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-butterfly-valve/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,482.76,333,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-43663963,SW-VALVE-LOCKOUTS-50322-817,SAFETYWARE Gate Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-gate-valve-lockout-3/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,372.41,14,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-79123747,SW-VALVE-LOCKOUTS-22913-586,SAFETYWARE Gate Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-gate-valve-lockout/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,430.19,218,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-70178712,SW-VALVE-LOCKOUTS-41472-128,SAFETYWARE Gate Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-gate-valve-lockout-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,460.93,366,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-64225248,SW-VALVE-LOCKOUTS-41473-637,SAFETYWARE Plug Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-plug-valve-lockout/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,128.53,250,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-26281145,SW-VALVE-LOCKOUTS-27718-238,SAFETYWARE Standard Ball Valve Lockout (0.25″ – 1″),Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-standard-ball-valve-lockout-0-25%e2%80%b3-1%e2%80%b3/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,257.32,216,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-95185098,SW-VALVE-LOCKOUTS-27726-146,SAFETYWARE Standard Ball Valve Lockout (1.5″ – 3″),Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-standard-ball-valve-lockout-1-5%e2%80%b3-3%e2%80%b3/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,77.30,469,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-30903310,SW-VALVE-LOCKOUTS-41485-955,SAFETYWARE Universal Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-universal-valve-lockout/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,382.00,94,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-40963405,SW-VALVE-LOCKOUTS-41486-953,SAFETYWARE Universal Valve Lockout,Valve Lockouts,Safetyware catalog item from category 'Valve Lockouts'. Source: https://safetyware.com/product/safetyware-universal-valve-lockout-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,241.53,45,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-71906799,SW-VOLTAGE-DETECTORS-27539-431,CATU Distance live-line alarm,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-distance-live-line-alarm/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2923.31,371,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-35008377,SW-VOLTAGE-DETECTORS-27591-260,CATU Low Voltage detector DETEX,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-low-voltage-detector-detex/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1976.33,264,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-32783027,SW-VOLTAGE-DETECTORS-27555-878,CATU Non contact voltage detector 11 kV to 66 kV,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-non-contact-voltage-detector-11-kv-to-66-kv/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,818.04,293,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-55264969,SW-VOLTAGE-DETECTORS-27594-341,CATU Voltage detector 12 to 690 V AC with phase rotation,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-voltage-detector-12-to-690-v-ac-with-phase-rotation/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,3266.22,19,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-74285703,SW-VOLTAGE-DETECTORS-27540-949,CATU Voltage detector 44-132 kV,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-voltage-detector-44-132-kv/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2895.11,90,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-60918361,SW-VOLTAGE-DETECTORS-27552-261,CATU Voltage detector for MV substation 10-30 kV with telescopic stick,Voltage Detectors,Safetyware catalog item from category 'Voltage Detectors'. Source: https://safetyware.com/product/catu-voltage-detector-for-mv-substation-10-30-kv-with-telescopic-stick/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2839.23,500,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-70386325,SW-WARNING-SIGNS-LANDSCAPE-68090-818,QUICKSIGN Warning Sign – WD001 CAUTION Dangerous chemicals,Warning Signs Landscape,Safetyware catalog item from category 'Warning Signs Landscape'. Source: https://safetyware.com/product/quicksign-warning-sign-wd001-caution-dangerous-chemicals/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,21.93,172,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-37302639,SW-WARNING-SIGNS-LANDSCAPE-68096-265,QUICKSIGN Warning Sign – WD002 DANGER Non-ionizing radiation,Warning Signs Landscape,Safetyware catalog item from category 'Warning Signs Landscape'. Source: https://safetyware.com/product/quicksign-warning-sign-wd002-danger-non-ionizing-radiation/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,53.05,181,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-24613305,SW-WARNING-SIGNS-LANDSCAPE-68097-508,QUICKSIGN Warning Sign – WD003 CAUTION Harmful or Intent Material,Warning Signs Landscape,Safetyware catalog item from category 'Warning Signs Landscape'. Source: https://safetyware.com/product/quicksign-warning-sign-wd003-caution-harmful-or-intent-material/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.04,188,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-72882203,SW-WARNING-SIGNS-LANDSCAPE-68107-802,QUICKSIGN Warning Sign – WD004 Bio Hazard,Warning Signs Landscape,Safetyware catalog item from category 'Warning Signs Landscape'. Source: https://safetyware.com/product/quicksign-warning-sign-wd004-bio-hazard/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,42.23,487,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-23661381,SW-WARNING-SIGNS-LANDSCAPE-68124-515,QUICKSIGN Warning Sign – WD005 DANGER Laser Hazard,Warning Signs Landscape,Safetyware catalog item from category 'Warning Signs Landscape'. Source: https://safetyware.com/product/quicksign-warning-sign-wd005-danger-laser-hazard/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.03,258,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
